date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:39:19	107978/107978	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20May%202023%2003:39:19%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/o,baseURI	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/o,baseURI	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:22	107978/107978	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20May%202023%2003:39:22%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/GET	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/GET	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:25	3269/3269	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2003:39:25%20GMT	https://furniturecollection.us/wp-json/wp/v2/product/12629	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/wp-json/wp/v2/product/12629.json	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:26	107978/107978	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20May%202023%2003:39:26%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/Edge/	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/Edge/index.html	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:28	2633/2633	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2003:39:28%20GMT	https://furniturecollection.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffurniturecollection.us%2Fproduct%2Fluxury-living-room-set-29%2F	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/wp-json/oembed/1.0/embed3024.json	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2003:39:28%20GMT	https://furniturecollection.us/?p=12629	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/index9cde.html	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:30	2721/2721	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2003:39:30%20GMT	https://furniturecollection.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffurniturecollection.us%2Fproduct%2Fluxury-living-room-set-29%2F&format=xml	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/wp-json/oembed/1.0/embed9344	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2003:39:33%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/e	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/e	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2003:39:37%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==%22	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==_	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:40	107978/107978	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20May%202023%2003:39:40%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/%22data:image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/_data_image/gif;base64,R0lGODlhAQABAIABAAAAAP/yH5BAEAAAEALAAAAAABAAEAAAICTAEAOw==	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:45	151079/151079	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20May%202023%2003:39:44%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/?add-to-cart=12649	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/index726d.html	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:45	107978/107978	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20May%202023%2003:39:44%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/POST	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/POST	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:45	150684/150684	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20May%202023%2003:39:45%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/?add-to-cart=12632	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/indexf525.html	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:45	150468/150468	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20May%202023%2003:39:45%20GMT	https://furniturecollection.us/product/luxury-living-room-set-29/?add-to-cart=12600	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-29/index25cc.html	(from https://furniturecollection.us/product/luxury-living-room-set-29/)
20:39:48	107978/107978	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20May%202023%2003:39:48%20GMT	https://furniturecollection.us/product/luxury-living-room-set-27/o,baseURI	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-27/o,baseURI	(from https://furniturecollection.us/product/luxury-living-room-set-27/)
20:39:52	107978/107978	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20May%202023%2003:39:52%20GMT	https://furniturecollection.us/product/luxury-living-room-set-27/GET	C:/My%20Web%20Sites/Furniture%20Collection/furniturecollection.us/product/luxury-living-room-set-27/GET	(from https://furniturecollection.us/product/luxury-living-room-set-27/)
